,ActualElapsedTime,AirTime,ArrDelay,ArrTime,CRSArrTime,CRSDepTime,CRSElapsedTime,CancellationCode,Cancelled,CarrierDelay,DayOfWeek,DayofMonth,DepDelay,DepTime,Dest,Distance,Diverted,FlightNum,LateAircraftDelay,Month,NASDelay,Origin,SecurityDelay,TailNum,TaxiIn,TaxiOut,UniqueCarrier,WeatherDelay,Year
143170,77.0,61.0,-6.0,807.0,813,650,83.0,,0,0.0,1,10,0.0,650.0,IAD,383.0,0,1823,0.0,1,0.0,DTW,0.0,N648BR,7.0,8.0,DH,0.0,2005
143183,83.0,64.0,17.0,1532.0,1515,1345,90.0,,0,0.0,4,13,24.0,1409.0,IAD,383.0,0,1860,17.0,1,0.0,GSP,0.0,N643BR,8.0,10.0,DH,0.0,2005
143200,133.0,116.0,1.0,1342.0,1341,1135,126.0,,0,0.0,1,3,-6.0,1129.0,IAD,758.0,0,1552,0.0,1,0.0,MCO,0.0,N491UA,5.0,12.0,UA,0.0,2005
143212,94.0,57.0,6.0,820.0,814,650,84.0,,0,0.0,6,8,-4.0,646.0,IAD,228.0,0,1075,0.0,1,0.0,JFK,0.0,N647BR,5.0,32.0,DH,0.0,2005
143317,76.0,53.0,-14.0,1816.0,1830,1700,90.0,,0,0.0,7,16,0.0,1700.0,IAD,228.0,0,1093,0.0,1,0.0,JFK,0.0,N672BR,3.0,20.0,DH,0.0,2005
143391,121.0,97.0,21.0,2059.0,2038,1830,128.0,,0,17.0,5,14,28.0,1858.0,IAD,758.0,0,1568,4.0,1,0.0,MCO,0.0,N478UA,8.0,16.0,UA,0.0,2005
143401,74.0,54.0,-13.0,1732.0,1745,1625,80.0,,0,0.0,4,27,-7.0,1618.0,IAD,288.0,0,1836,0.0,1,0.0,CLE,0.0,N630BR,7.0,12.0,DH,0.0,2005
143412,136.0,53.0,60.0,1730.0,1630,1515,75.0,,0,0.0,3,26,-1.0,1514.0,IAD,288.0,0,2786,0.0,1,60.0,CLE,0.0,N11547,20.0,63.0,XE,0.0,2005
143437,71.0,47.0,-17.0,1538.0,1555,1430,85.0,,0,0.0,6,15,-3.0,1427.0,IAD,288.0,0,1835,0.0,1,0.0,CLE,0.0,N635BR,8.0,15.0,DH,0.0,2005
143521,117.0,83.0,5.0,1155.0,1150,900,110.0,,0,0.0,5,28,-2.0,858.0,IAD,589.0,0,702,0.0,1,0.0,ORD,0.0,N597UA,6.0,28.0,UA,0.0,2005
143546,108.0,86.0,-12.0,1128.0,1140,945,115.0,,0,0.0,6,15,-5.0,940.0,IAD,631.0,0,1515,0.0,1,0.0,JAX,0.0,N684BR,5.0,17.0,DH,0.0,2005
143554,93.0,71.0,1.0,1143.0,1142,1010,92.0,,0,0.0,7,2,0.0,1010.0,IAD,372.0,0,1636,0.0,1,0.0,PVD,0.0,N693BR,6.0,16.0,DH,0.0,2005
143598,140.0,118.0,6.0,943.0,937,730,127.0,,0,0.0,4,20,-7.0,723.0,IAD,758.0,0,1558,0.0,1,0.0,MCO,0.0,N494UA,5.0,17.0,UA,0.0,2005
143631,201.0,179.0,4.0,1354.0,1350,835,195.0,,0,0.0,3,19,-2.0,833.0,IAD,1452.0,0,330,0.0,1,0.0,DEN,0.0,N853UA,6.0,16.0,UA,0.0,2005
143648,92.0,75.0,-19.0,1902.0,1921,1740,101.0,,0,0.0,1,10,-10.0,1730.0,IAD,413.0,0,1134,0.0,1,0.0,BOS,0.0,N661BR,5.0,11.0,DH,0.0,2005
143698,97.0,81.0,-3.0,932.0,935,755,100.0,,0,0.0,5,28,0.0,755.0,IAD,533.0,0,58,0.0,1,0.0,ATL,0.0,N954AT,5.0,11.0,FL,0.0,2005
143772,78.0,63.0,-16.0,756.0,812,640,92.0,,0,0.0,3,26,-2.0,638.0,IAD,476.0,0,1583,0.0,1,0.0,IND,0.0,N685BR,5.0,10.0,DH,0.0,2005
143802,71.0,41.0,-7.0,839.0,846,730,76.0,,0,0.0,7,2,-2.0,728.0,IAD,213.0,0,1002,0.0,1,0.0,EWR,0.0,N651BR,10.0,19.0,DH,0.0,2005
143817,258.0,242.0,18.0,640.0,622,2233,289.0,,0,18.0,7,9,49.0,2322.0,IAD,2288.0,0,204,0.0,1,0.0,LAX,0.0,N576UA,4.0,12.0,UA,0.0,2005
143853,77.0,61.0,-2.0,1107.0,1109,940,89.0,,0,0.0,3,12,10.0,950.0,IAD,441.0,0,1612,0.0,1,0.0,CHS,0.0,N652BR,3.0,12.0,DH,0.0,2005
144012,109.0,65.0,9.0,1621.0,1612,1432,100.0,,0,0.0,4,27,0.0,1432.0,IAD,326.0,0,740,0.0,1,0.0,BDL,0.0,N362UA,5.0,39.0,UA,0.0,2005
144023,87.0,68.0,3.0,912.0,909,745,84.0,,0,0.0,5,7,0.0,745.0,IAD,388.0,0,5387,0.0,1,0.0,CVG,0.0,N416CA,7.0,12.0,OH,0.0,2005
144036,116.0,81.0,12.0,1611.0,1559,1415,104.0,,0,0.0,3,26,0.0,1415.0,IAD,533.0,0,1512,0.0,1,0.0,ATL,0.0,N932DL,7.0,28.0,DL,0.0,2005
144072,276.0,438.0,-9.0,1546.0,1555,810,285.0,,0,0.0,2,25,0.0,810.0,IAD,2277.0,0,304,0.0,1,0.0,LGB,0.0,N543JB,6.0,12.0,B6,0.0,2005
144180,286.0,268.0,8.0,1626.0,1618,835,283.0,,0,0.0,6,15,5.0,840.0,IAD,2288.0,0,76,0.0,1,0.0,LAX,0.0,N3AMAA,5.0,13.0,AA,0.0,2005
144206,80.0,43.0,56.0,1814.0,1718,1600,78.0,,0,0.0,1,24,54.0,1654.0,IAD,213.0,0,2419,53.0,1,2.0,EWR,0.0,N17928,8.0,29.0,XE,1.0,2005
144208,,,,,1510,1340,90.0,B,1,0.0,4,13,,,IAD,251.0,0,1912,0.0,1,0.0,SWF,0.0,N648BR,0.0,0.0,DH,0.0,2005
144230,98.0,79.0,-27.0,2003.0,2030,1730,120.0,,0,0.0,4,27,-5.0,1725.0,IAD,589.0,0,1173,0.0,1,0.0,ORD,0.0,N637BR,7.0,11.0,DH,0.0,2005
144247,110.0,73.0,27.0,1701.0,1634,1440,114.0,,0,0.0,1,17,31.0,1511.0,IAD,442.0,0,1408,27.0,1,0.0,BTV,0.0,N708BR,5.0,31.0,DH,0.0,2005
144351,190.0,163.0,-3.0,1540.0,1543,1030,193.0,,0,0.0,7,30,0.0,1030.0,IAD,1452.0,0,902,0.0,1,0.0,DEN,0.0,N769UA,8.0,19.0,UA,0.0,2005
144355,226.0,210.0,-4.0,2156.0,2200,1855,245.0,,0,0.0,6,8,15.0,1910.0,IAD,1571.0,0,687,0.0,1,0.0,SJU,0.0,N718UW,5.0,11.0,US,0.0,2005
144369,83.0,54.0,1.0,1631.0,1630,1515,75.0,,0,0.0,7,16,-7.0,1508.0,IAD,288.0,0,2786,0.0,1,0.0,CLE,0.0,N16510,7.0,22.0,XE,0.0,2005
144404,90.0,52.0,12.0,1827.0,1815,1700,75.0,,0,0.0,7,16,-3.0,1657.0,IAD,213.0,0,2752,0.0,1,0.0,EWR,0.0,N17560,9.0,29.0,XE,0.0,2005
144457,95.0,82.0,-10.0,1225.0,1235,1055,100.0,,0,0.0,4,20,-5.0,1050.0,IAD,494.0,0,1268,0.0,1,0.0,PWM,0.0,N675BR,4.0,8.0,DH,0.0,2005
144486,114.0,86.0,6.0,1819.0,1813,1525,108.0,,0,0.0,4,6,0.0,1525.0,IAD,589.0,0,4050,0.0,1,0.0,ORD,0.0,N694AE,11.0,17.0,MQ,0.0,2005
144539,89.0,44.0,0.0,814.0,814,650,84.0,,0,0.0,3,19,-5.0,645.0,IAD,228.0,0,1075,0.0,1,0.0,JFK,0.0,N701BR,6.0,38.0,DH,0.0,2005
144565,144.0,122.0,-11.0,1543.0,1554,1320,154.0,,0,0.0,7,23,-1.0,1319.0,IAD,901.0,0,1544,0.0,1,0.0,FLL,0.0,N447UA,5.0,17.0,UA,0.0,2005
144568,107.0,91.0,-14.0,1126.0,1140,945,115.0,,0,0.0,4,20,-6.0,939.0,IAD,631.0,0,1515,0.0,1,0.0,JAX,0.0,N702BR,5.0,10.0,DH,0.0,2005
144595,76.0,54.0,-3.0,1231.0,1234,1115,79.0,,0,0.0,1,31,0.0,1115.0,IAD,288.0,0,1834,0.0,1,0.0,CLE,0.0,N705BR,5.0,17.0,DH,0.0,2005
144670,104.0,91.0,-9.0,1506.0,1515,1225,110.0,,0,0.0,7,23,-3.0,1222.0,IAD,595.0,0,1426,0.0,1,0.0,HSV,0.0,N668BR,5.0,7.0,DH,0.0,2005
144730,,,,,1910,1725,105.0,A,1,0.0,3,5,,,IAD,418.0,0,1880,0.0,1,0.0,MHT,0.0,N692BR,0.0,0.0,DH,0.0,2005
144790,88.0,63.0,10.0,919.0,909,745,84.0,,0,0.0,2,18,6.0,751.0,IAD,388.0,0,5387,0.0,1,0.0,CVG,0.0,N735CA,7.0,18.0,OH,0.0,2005
144806,84.0,64.0,1.0,1606.0,1605,1425,100.0,,0,0.0,4,13,17.0,1442.0,IAD,383.0,0,1826,0.0,1,0.0,DTW,0.0,N676BR,6.0,14.0,DH,0.0,2005
144819,116.0,86.0,-7.0,1748.0,1755,1455,120.0,,0,0.0,1,31,-3.0,1452.0,IAD,589.0,0,790,0.0,1,0.0,ORD,0.0,N849UA,10.0,20.0,UA,0.0,2005
144847,,,,,1634,1440,114.0,B,1,0.0,6,22,,,IAD,442.0,0,1408,0.0,1,0.0,BTV,0.0,N651BR,0.0,0.0,DH,0.0,2005
144870,74.0,60.0,-12.0,1955.0,2007,1840,87.0,,0,0.0,4,27,1.0,1841.0,IAD,325.0,0,1563,0.0,1,0.0,ALB,0.0,N680BR,3.0,10.0,DH,0.0,2005
144884,,,,,1352,1150,122.0,B,1,0.0,6,22,,,IAD,758.0,0,8,0.0,1,0.0,MCO,0.0,N805BR,0.0,0.0,DH,0.0,2005
144905,66.0,45.0,-5.0,750.0,755,645,70.0,,0,0.0,1,24,-1.0,644.0,IAD,224.0,0,1043,0.0,1,0.0,RDU,0.0,N667BR,7.0,14.0,DH,0.0,2005
144915,96.0,76.0,-13.0,1115.0,1128,945,103.0,,0,0.0,6,1,-6.0,939.0,IAD,413.0,0,193,0.0,1,0.0,BOS,0.0,N545UA,5.0,15.0,UA,0.0,2005
145020,65.0,47.0,-21.0,1213.0,1234,1115,79.0,,0,0.0,7,9,-7.0,1108.0,IAD,288.0,0,1834,0.0,1,0.0,CLE,0.0,N673BR,6.0,11.0,DH,0.0,2005
145095,286.0,442.0,8.0,558.0,550,2155,295.0,,0,0.0,4,13,17.0,2212.0,IAD,2408.0,0,318,0.0,1,0.0,OAK,0.0,N505JB,5.0,19.0,B6,0.0,2005
145115,,,,,2236,2055,101.0,B,1,0.0,6,29,,,IAD,533.0,0,66,0.0,1,0.0,ATL,0.0,N979AT,0.0,0.0,FL,0.0,2005
145126,77.0,53.0,-2.0,2317.0,2319,2205,74.0,,0,0.0,2,25,-5.0,2200.0,IAD,321.0,0,102,0.0,1,0.0,CLT,0.0,N334US,5.0,19.0,US,0.0,2005
145147,280.0,264.0,-8.0,1544.0,1552,800,292.0,,0,0.0,4,13,4.0,804.0,IAD,2327.0,0,196,0.0,1,0.0,PDX,0.0,N826UA,6.0,10.0,UA,0.0,2005
145384,60.0,46.0,-13.0,1817.0,1830,1720,70.0,,0,0.0,7,16,-3.0,1717.0,IAD,227.0,0,1887,0.0,1,0.0,CRW,0.0,N667BR,7.0,7.0,DH,0.0,2005
145399,205.0,172.0,5.0,1138.0,1133,615,198.0,,0,0.0,3,12,-2.0,613.0,IAD,1452.0,0,160,0.0,1,0.0,DEN,0.0,N832UA,5.0,28.0,UA,0.0,2005
145416,287.0,263.0,-25.0,1503.0,1528,720,308.0,,0,0.0,4,13,-4.0,716.0,IAD,2419.0,0,950,0.0,1,0.0,SFO,0.0,N650UA,7.0,17.0,UA,0.0,2005
145421,98.0,79.0,-1.0,2358.0,2359,2110,109.0,,0,0.0,4,6,10.0,2120.0,IAD,589.0,0,1244,0.0,1,0.0,ORD,0.0,N511UA,3.0,16.0,UA,0.0,2005
145425,289.0,275.0,16.0,1551.0,1535,750,285.0,,0,12.0,7,30,12.0,802.0,IAD,2358.0,0,180,0.0,1,4.0,SMF,0.0,N404UA,6.0,8.0,UA,0.0,2005
145472,80.0,40.0,19.0,819.0,800,700,60.0,,0,0.0,4,27,-1.0,659.0,IAD,183.0,0,1228,0.0,1,19.0,PIT,0.0,N693BR,7.0,32.0,DH,0.0,2005
145754,48.0,36.0,-31.0,1558.0,1629,1520,69.0,,0,0.0,1,10,-10.0,1510.0,IAD,157.0,0,1770,0.0,1,0.0,ORF,0.0,N684BR,2.0,10.0,DH,0.0,2005
145821,90.0,69.0,34.0,1900.0,1826,1655,91.0,,0,0.0,7,30,35.0,1730.0,IAD,441.0,0,1616,34.0,1,0.0,CHS,0.0,N673BR,7.0,14.0,DH,0.0,2005
145823,91.0,75.0,9.0,2109.0,2100,1920,100.0,,0,0.0,1,31,18.0,1938.0,IAD,533.0,0,400,0.0,1,0.0,ATL,0.0,N390DA,5.0,11.0,DL,0.0,2005
145834,146.0,119.0,-8.0,1046.0,1054,820,154.0,,0,0.0,5,7,0.0,820.0,IAD,901.0,0,1540,0.0,1,0.0,FLL,0.0,N457UA,6.0,21.0,UA,0.0,2005
145885,281.0,434.0,191.0,1026.0,715,2320,295.0,,0,0.0,4,13,205.0,245.0,IAD,2358.0,0,301,191.0,1,0.0,SMF,0.0,N556JB,7.0,20.0,B6,0.0,2005
145886,82.0,67.0,-12.0,1551.0,1603,1435,88.0,,0,0.0,5,28,-6.0,1429.0,IAD,401.0,0,1414,0.0,1,0.0,CAE,0.0,N631BR,5.0,10.0,DH,0.0,2005
145896,123.0,87.0,26.0,1133.0,1107,930,97.0,,0,1.0,3,5,0.0,930.0,IAD,442.0,0,1406,0.0,1,25.0,BTV,0.0,N687BR,4.0,32.0,DH,0.0,2005
145930,83.0,67.0,20.0,2026.0,2006,1835,91.0,,0,0.0,7,30,28.0,1903.0,IAD,441.0,0,1617,20.0,1,0.0,CHS,0.0,N684BR,5.0,10.0,DH,0.0,2005
145942,129.0,102.0,-3.0,850.0,853,645,128.0,,0,0.0,5,7,-4.0,641.0,IAD,758.0,0,2,0.0,1,0.0,MCO,0.0,N806BR,8.0,19.0,DH,0.0,2005
145988,101.0,80.0,3.0,2004.0,2001,1830,91.0,,0,0.0,4,6,-7.0,1823.0,IAD,372.0,0,1640,0.0,1,0.0,PVD,0.0,N680BR,3.0,17.0,DH,0.0,2005
145995,84.0,63.0,-7.0,1954.0,2001,1830,91.0,,0,0.0,2,18,0.0,1830.0,IAD,372.0,0,1640,0.0,1,0.0,PVD,0.0,N701BR,3.0,18.0,DH,0.0,2005
146031,274.0,258.0,10.0,1615.0,1605,835,270.0,,0,0.0,1,24,6.0,841.0,IAD,2066.0,0,1548,0.0,1,0.0,LAS,0.0,N440UA,6.0,10.0,UA,0.0,2005
146050,121.0,75.0,15.0,2057.0,2042,1858,104.0,,0,0.0,7,9,-2.0,1856.0,IAD,413.0,0,861,0.0,1,15.0,BOS,0.0,N349UA,5.0,41.0,UA,0.0,2005
146089,69.0,57.0,-11.0,1209.0,1220,1110,70.0,,0,0.0,3,12,-10.0,1100.0,IAD,284.0,0,1286,0.0,1,0.0,BUF,0.0,N682BR,3.0,9.0,DH,0.0,2005
146215,115.0,92.0,-10.0,1210.0,1220,1025,115.0,,0,0.0,7,2,-10.0,1015.0,IAD,631.0,0,1515,0.0,1,0.0,JAX,0.0,N653BR,10.0,13.0,DH,0.0,2005
146234,98.0,72.0,-22.0,1243.0,1305,1115,110.0,,0,0.0,5,7,-10.0,1105.0,IAD,533.0,0,1197,0.0,1,0.0,ATL,0.0,N668BR,8.0,17.0,DH,0.0,2005
146241,290.0,273.0,19.0,655.0,636,2257,279.0,,0,8.0,2,4,8.0,2305.0,IAD,2306.0,0,26,0.0,1,11.0,SEA,0.0,N647AS,7.0,10.0,AS,0.0,2005
146302,96.0,80.0,-14.0,2036.0,2050,1910,100.0,,0,0.0,3,26,-10.0,1900.0,IAD,515.0,0,1259,0.0,1,0.0,SAV,0.0,N636BR,4.0,12.0,DH,0.0,2005
146313,72.0,43.0,106.0,1700.0,1514,1350,84.0,,0,0.0,3,19,118.0,1548.0,IAD,228.0,0,1087,41.0,1,65.0,JFK,0.0,N645BR,9.0,20.0,DH,0.0,2005
146401,103.0,84.0,108.0,2227.0,2039,1905,94.0,,0,0.0,4,6,99.0,2044.0,IAD,326.0,0,373,99.0,1,9.0,BDL,0.0,N321UA,6.0,13.0,UA,0.0,2005
146419,129.0,85.0,171.0,1104.0,813,650,83.0,,0,0.0,4,13,125.0,855.0,IAD,383.0,0,1823,125.0,1,46.0,DTW,0.0,N662BR,17.0,27.0,DH,0.0,2005
146461,83.0,69.0,33.0,2040.0,2007,1840,87.0,,0,0.0,1,17,37.0,1917.0,IAD,325.0,0,1563,33.0,1,0.0,ALB,0.0,N688BR,3.0,10.0,DH,0.0,2005
146550,298.0,278.0,1.0,2050.0,2049,1255,294.0,,0,0.0,6,29,-3.0,1252.0,IAD,2288.0,0,924,0.0,1,0.0,LAX,0.0,N564UA,7.0,13.0,UA,0.0,2005
146580,81.0,68.0,-16.0,1618.0,1634,1440,114.0,,0,0.0,7,23,17.0,1457.0,IAD,442.0,0,1408,0.0,1,0.0,BTV,0.0,N691BR,3.0,10.0,DH,0.0,2005
146591,95.0,63.0,-12.0,1500.0,1512,1335,97.0,,0,0.0,3,26,-10.0,1325.0,IAD,325.0,0,1561,0.0,1,0.0,ALB,0.0,N626BR,4.0,27.0,DH,0.0,2005
146652,150.0,131.0,31.0,128.0,57,2121,156.0,,0,31.0,6,15,37.0,2158.0,IAD,1172.0,0,446,0.0,1,0.0,DFW,0.0,N519AA,7.0,12.0,AA,0.0,2005
146658,81.0,54.0,25.0,2055.0,2030,1925,65.0,,0,0.0,3,26,9.0,1934.0,IAD,227.0,0,1883,9.0,1,16.0,CRW,0.0,N681BR,7.0,20.0,DH,0.0,2005
146672,297.0,263.0,18.0,1706.0,1648,840,308.0,,0,18.0,3,12,29.0,909.0,IAD,2419.0,0,936,0.0,1,0.0,SFO,0.0,N587UA,7.0,27.0,UA,0.0,2005
146731,105.0,89.0,-25.0,2145.0,2210,2005,125.0,,0,0.0,3,19,-5.0,2000.0,IAD,631.0,0,5810,0.0,1,0.0,JAX,0.0,N949CA,9.0,7.0,OH,0.0,2005
146761,148.0,135.0,-15.0,1122.0,1137,900,157.0,,0,0.0,2,25,-6.0,854.0,IAD,921.0,0,1193,0.0,1,0.0,MIA,0.0,N398UA,4.0,9.0,UA,0.0,2005
146807,,,,,2009,1905,64.0,B,1,0.0,6,22,,,IAD,183.0,0,1273,0.0,1,0.0,PIT,0.0,N694BR,0.0,0.0,DH,0.0,2005
146822,251.0,215.0,25.0,2318.0,2253,1700,233.0,,0,6.0,6,29,7.0,1707.0,IAD,1827.0,0,1800,1.0,1,18.0,SLC,0.0,N3764D,8.0,28.0,DL,0.0,2005
146856,96.0,80.0,-8.0,1726.0,1734,1545,109.0,,0,0.0,3,5,5.0,1550.0,IAD,533.0,0,68,0.0,1,0.0,ATL,0.0,N944AT,6.0,10.0,FL,0.0,2005
146862,287.0,451.0,-10.0,1640.0,1650,855,295.0,,0,0.0,5,14,-2.0,853.0,IAD,2408.0,0,312,0.0,1,0.0,OAK,0.0,N519JB,5.0,11.0,B6,0.0,2005
146865,68.0,50.0,-25.0,1455.0,1520,1350,90.0,,0,0.0,3,5,-3.0,1347.0,IAD,321.0,0,1447,0.0,1,0.0,CLT,0.0,N686BR,6.0,11.0,DH,0.0,2005
147002,59.0,37.0,-20.0,1659.0,1719,1610,69.0,,0,0.0,2,11,-10.0,1600.0,IAD,183.0,0,1233,0.0,1,0.0,PIT,0.0,N638BR,5.0,16.0,DH,0.0,2005
147034,79.0,50.0,3.0,2119.0,2116,2000,76.0,,0,0.0,4,27,0.0,2000.0,IAD,213.0,0,2969,0.0,1,0.0,EWR,0.0,N12564,4.0,25.0,XE,0.0,2005
147246,,,,,2359,2230,89.0,B,1,0.0,7,23,,,IAD,228.0,0,1103,0.0,1,0.0,JFK,0.0,N686BR,0.0,0.0,DH,0.0,2005
147318,61.0,42.0,0.0,1115.0,1115,1020,55.0,,0,0.0,2,18,-6.0,1014.0,IAD,157.0,0,1767,0.0,1,0.0,ORF,0.0,N703BR,6.0,13.0,DH,0.0,2005
147335,91.0,73.0,-11.0,800.0,811,635,96.0,,0,0.0,1,17,-6.0,629.0,IAD,515.0,0,1255,0.0,1,0.0,SAV,0.0,N662BR,4.0,14.0,DH,0.0,2005
147412,,,,,1102,810,112.0,A,1,0.0,3,19,,,IAD,589.0,0,1164,0.0,1,0.0,ORD,0.0,000000,0.0,0.0,UA,0.0,2005
147552,147.0,128.0,10.0,2050.0,2040,1830,130.0,,0,0.0,2,25,-7.0,1823.0,IAD,810.0,0,14,0.0,1,0.0,TPA,0.0,N803BR,5.0,14.0,DH,0.0,2005
147559,60.0,45.0,-25.0,1045.0,1110,955,75.0,,0,0.0,5,28,-10.0,945.0,IAD,289.0,0,1597,0.0,1,0.0,ROC,0.0,N659BR,3.0,12.0,DH,0.0,2005
147589,95.0,72.0,-3.0,1425.0,1428,1250,98.0,,0,0.0,6,15,0.0,1250.0,IAD,533.0,0,64,0.0,1,0.0,ATL,0.0,N935AT,6.0,17.0,FL,0.0,2005
147645,94.0,55.0,5.0,1201.0,1156,1030,86.0,,0,0.0,1,17,-3.0,1027.0,IAD,383.0,0,1402,0.0,1,0.0,DTW,0.0,N9332,6.0,33.0,NW,0.0,2005
147658,67.0,56.0,-19.0,1101.0,1120,955,85.0,,0,0.0,3,12,-1.0,954.0,IAD,383.0,0,1858,0.0,1,0.0,GSP,0.0,N623BR,2.0,9.0,DH,0.0,2005
147684,102.0,79.0,-9.0,2214.0,2223,2025,118.0,,0,0.0,7,16,7.0,2032.0,IAD,533.0,0,1215,0.0,1,0.0,ATL,0.0,N686BR,8.0,15.0,DH,0.0,2005
147705,136.0,65.0,42.0,846.0,804,630,94.0,,0,0.0,6,15,0.0,630.0,IAD,326.0,0,1728,0.0,1,42.0,BDL,0.0,N653BR,6.0,65.0,DH,0.0,2005
147782,87.0,72.0,-14.0,1812.0,1826,1655,91.0,,0,0.0,1,10,-10.0,1645.0,IAD,441.0,0,1616,0.0,1,0.0,CHS,0.0,N663BR,5.0,10.0,DH,0.0,2005
147817,87.0,71.0,-22.0,2237.0,2259,2020,99.0,,0,0.0,4,27,-10.0,2010.0,IAD,542.0,0,1802,0.0,1,0.0,BNA,0.0,N675BR,6.0,10.0,DH,0.0,2005
147853,105.0,75.0,-8.0,1142.0,1150,900,110.0,,0,0.0,5,7,-3.0,857.0,IAD,589.0,0,702,0.0,1,0.0,ORD,0.0,N530UA,6.0,24.0,UA,0.0,2005
147912,131.0,111.0,-4.0,1657.0,1701,1341,140.0,,0,0.0,3,5,5.0,1346.0,IAD,908.0,0,1258,0.0,1,0.0,MSP,0.0,N337NW,8.0,12.0,NW,0.0,2005
147919,78.0,58.0,-15.0,1005.0,1020,855,85.0,,0,0.0,6,15,-8.0,847.0,IAD,321.0,0,1444,0.0,1,0.0,CLT,0.0,N644BR,4.0,16.0,DH,0.0,2005
147925,90.0,70.0,-18.0,2341.0,2359,2110,109.0,,0,0.0,4,27,1.0,2111.0,IAD,589.0,0,1244,0.0,1,0.0,ORD,0.0,N534UA,7.0,13.0,UA,0.0,2005
147974,78.0,56.0,-14.0,2025.0,2039,1905,94.0,,0,0.0,1,24,2.0,1907.0,IAD,326.0,0,373,0.0,1,0.0,BDL,0.0,N305UA,9.0,13.0,UA,0.0,2005
147987,90.0,69.0,-8.0,1724.0,1732,1555,97.0,,0,0.0,3,5,-1.0,1554.0,IAD,476.0,0,1245,0.0,1,0.0,IND,0.0,N696BR,6.0,15.0,DH,0.0,2005
147992,85.0,62.0,23.0,2019.0,1956,1830,86.0,,0,0.0,5,14,24.0,1854.0,IAD,383.0,0,1828,23.0,1,0.0,DTW,0.0,N671BR,7.0,16.0,DH,0.0,2005
147994,190.0,165.0,12.0,1550.0,1538,1135,183.0,,0,0.0,1,17,5.0,1140.0,IAD,1172.0,0,1266,0.0,1,0.0,DFW,0.0,N307UA,9.0,16.0,UA,0.0,2005
148068,60.0,44.0,66.0,1825.0,1719,1610,69.0,,0,0.0,4,27,75.0,1725.0,IAD,183.0,0,1233,66.0,1,0.0,PIT,0.0,N681BR,7.0,9.0,DH,0.0,2005
148084,58.0,46.0,-18.0,734.0,752,645,67.0,,0,0.0,6,15,-9.0,636.0,IAD,227.0,0,1882,0.0,1,0.0,CRW,0.0,N657BR,4.0,8.0,DH,0.0,2005
148175,316.0,282.0,40.0,1620.0,1540,740,300.0,,0,24.0,3,5,24.0,804.0,IAD,2400.0,0,208,0.0,1,16.0,SJC,0.0,N822UA,7.0,27.0,UA,0.0,2005
148329,61.0,47.0,-25.0,1249.0,1314,1155,79.0,,0,0.0,4,20,-7.0,1148.0,IAD,247.0,0,1745,0.0,1,0.0,HPN,0.0,N668BR,6.0,8.0,DH,0.0,2005
148355,52.0,40.0,-32.0,1438.0,1510,1355,75.0,,0,0.0,5,28,-9.0,1346.0,IAD,224.0,0,1055,0.0,1,0.0,RDU,0.0,N692BR,4.0,8.0,DH,0.0,2005
148563,78.0,68.0,-19.0,1050.0,1109,940,89.0,,0,0.0,1,3,-8.0,932.0,IAD,441.0,0,1612,0.0,1,0.0,CHS,0.0,N639BR,4.0,6.0,DH,0.0,2005
148621,,,,,1133,1030,63.0,B,1,0.0,4,13,,,IAD,239.0,0,1774,0.0,1,0.0,GSO,0.0,N688BR,0.0,0.0,DH,0.0,2005
148637,92.0,77.0,-16.0,1556.0,1612,1430,102.0,,0,0.0,2,4,-6.0,1424.0,IAD,515.0,0,1257,0.0,1,0.0,SAV,0.0,N703BR,4.0,10.0,DH,0.0,2005
148670,86.0,65.0,0.0,1104.0,1104,940,84.0,,0,0.0,6,8,-2.0,938.0,IAD,388.0,0,5799,0.0,1,0.0,CVG,0.0,N981CA,5.0,16.0,OH,0.0,2005
148680,82.0,66.0,-1.0,1202.0,1203,1040,83.0,,0,0.0,7,23,0.0,1040.0,IAD,401.0,0,1998,0.0,1,0.0,CAE,0.0,N644BR,6.0,10.0,DH,0.0,2005
148693,139.0,121.0,-7.0,2035.0,2042,1720,142.0,,0,0.0,2,4,-4.0,1716.0,IAD,954.0,0,590,0.0,1,0.0,MSY,0.0,N833UA,8.0,10.0,UA,0.0,2005
148819,123.0,107.0,21.0,2320.0,2259,2020,99.0,,0,0.0,4,6,-3.0,2017.0,IAD,542.0,0,1802,0.0,1,21.0,BNA,0.0,N645BR,6.0,10.0,DH,0.0,2005
148946,96.0,71.0,13.0,2057.0,2044,1935,69.0,,0,0.0,3,12,-14.0,1921.0,IAD,299.0,0,1487,0.0,1,0.0,CMH,0.0,N672BR,10.0,15.0,DH,0.0,2005
148977,52.0,37.0,-18.0,1027.0,1045,940,65.0,,0,0.0,3,12,-5.0,935.0,IAD,224.0,0,1045,0.0,1,0.0,RDU,0.0,N693BR,6.0,9.0,DH,0.0,2005
148989,75.0,43.0,-5.0,755.0,800,645,75.0,,0,0.0,4,20,-5.0,640.0,IAD,288.0,0,1830,0.0,1,0.0,CLE,0.0,N675BR,7.0,25.0,DH,0.0,2005
149055,71.0,50.0,-13.0,747.0,800,645,75.0,,0,0.0,2,25,-9.0,636.0,IAD,288.0,0,1830,0.0,1,0.0,CLE,0.0,N686BR,6.0,14.0,DH,0.0,2005
